city;year;gdp_per;gdp_growth;private_inv;pub_inv;export;import;violence;HDI;educ_superior;primary_enrolls;density_pop;value_add;agriculture_add;industry_add;services_add;eletricity;tax_revenue;hosp_rooms;hosp_rooms_per;jobs;jobs_revenue;population;urban_pop;rural_pop;olding;urbing;fundamental
Nuporanga;2010;42821,98;0,499111646;;;68410634;;77;0,746;8,92;99,89;19,56;265688,31;58417,9;109028,26;98242,15;52608;31087771;;;3883;1054,06;6813;6181;632;65,01;90,72;68
Nuporanga;2011;51225,37;0,204667873;;;128773469;;57;;;94,83;19,7;321923,86;67224;138151,22;116548,64;54781;32213260;;;3774;1136,04;6861;6270;591;68,11;91,39;55
Nuporanga;2012;55156,29;0,084427736;;;103795839;;59;;;95,05;19,84;351667,18;71670,08;156726,93;123270,18;52893;;;;3220;1302,37;6910;6356;554;71,42;91,98;64
Nuporanga;2013;51767,57;-0,054918874;;547050;93074765;;52;;;94,06;19,98;331097,4;67633,87;133380,16;130083,38;49188;;;;2810;1416,66;6958;6439;519;75,15;92,54;77
Nuporanga;2014;53762,94;0,04585857;;;97416980;;54;;;98,13;20,12;347462,87;72224,29;132552,75;142685,83;49879;;;;2991;1585,59;7007;6520;487;78,91;93,05;
Nuporanga;2015;;;;;84419159;;86;;;99,36;20,26;;;;;50310;;;;3064;1775,54;7057;6599;458;83,11;93,51;
Nuporanga;2016;;;;;;;0;;;105,18;20,38;;;;;;;;;;;7099;6668;431;86,89;93,93;
Ocauçu;2000;;;;;;;0;0,628;4,49;;13,87;;;;;;10495616;;;528;393,16;4165;2915;1250;41,24;69,99;
Ocauçu;2001;;;;;;;24;;;;13,96;;;;;4327;9983961;;;548;415,57;4192;2940;1252;43,19;70,13;36
Ocauçu;2002;5346,68;;;;;;35;;;;14,01;21643,99;9034,06;1239,49;11370,44;4630;10535095;;;487;476,72;4206;2980;1226;45,44;70,85;57
Ocauçu;2003;6057,47;0,128899055;;;;;38;;;;13,96;24493,1;11008,1;1191,36;12293,64;4641;...;;;488;571,83;4191;3021;1170;47,63;72,08;45
Ocauçu;2004;5688,26;-0,063414746;;;;;33;;;;13,92;22536,16;8054;1232,52;13249,63;4748;9647779;;;524;568,18;4180;3063;1117;49,95;73,28;50
Ocauçu;2005;7554,44;0,327439528;;;;100726;42;;;;13,91;30627,4;13348,93;1689,86;15588,61;5146;9011376;;;550;605,52;4178;3105;1073;52,33;74,32;56
Ocauçu;2006;7041,01;-0,069972388;;;;45233;37;;;;13,88;28103,56;9846,78;1521,08;16735,69;5271;10310206;;;606;713,59;4169;3148;1021;54,53;75,51;
Ocauçu;2007;8589,91;0,216764013;;;;;43;;;88,67;13,85;34458,04;13636,05;1632,51;19189,49;5409;11385013;;;556;816,57;4158;3191;967;56,62;76,74;41
Ocauçu;2008;8795,44;0,022449641;;;;104590;37;;;89,53;13,83;34992,1;10727,69;1679,98;22584,43;5484;15186471;;;653;859,87;4152;3235;917;60,02;77,91;41
Ocauçu;2009;9295,29;0,057085337;;;;24631;39;;;98,98;13,83;37158,7;10345,46;1772,54;25040,7;5557;14151548;;;639;962,65;4153;3279;874;63,62;78,95;43
Ocauçu;2010;12477,68;0,345597816;;;;35527;22;0,717;5,07;94,62;13,86;50903,83;19877,68;3327,47;27698,68;5600;16306165;;;606;1226,54;4163;3324;839;66,19;79,85;31
Ocauçu;2011;12229,01;-0,020400207;;;;38445;29;;;94,3;13,85;48746,59;16096,14;4135,6;28514,85;5927;16260241;;;593;1256,58;4161;3356;805;69,53;80,65;32
Ocauçu;2012;13723,37;0,12138908;;;;;35;;;92,88;13,84;54791,17;15682,53;6119,73;32988,91;6336;;;;682;1216,06;4158;3385;773;72,63;81,41;26
Ocauçu;2013;18069,79;0,31608331;;592999,1;;;27;;;95,51;13,84;71947,36;23163,87;8314,89;40468,6;6982;;;;740;1281,4;4156;3413;743;76,2;82,12;45
Ocauçu;2014;20646,64;0,141780683;;;;;23;;;93,31;13,83;82748,74;30418,35;6964,68;45365,72;7121;;;;817;1455;4153;3440;713;79,98;82,83;
Ocauçu;2015;;;;;;;37;;;99,41;13,82;;;;;7152;;;;859;1648,89;4151;3466;685;83,82;83,5;
Ocauçu;2016;;;;;;;0;;;98,81;13,81;;;;;;;;;;;4150;3492;658;87,18;84,14;
Óleo;2000;;;;;;;0;0,631;1,91;;15,11;;;;;;9658052;;;234;374,76;2992;1772;1220;49,19;59,22;
Óleo;2001;;;;;;;9;;;;14,97;;;;;2285;...;;;215;532,62;2964;1764;1200;51,28;59,51;32
Óleo;2002;7055,74;;;;;;26;;;;14,82;20416,29;11241,69;1347,6;7827,01;2394;8520239;;;215;464,62;2933;1764;1169;54,33;60,14;42
Óleo;2003;7901,13;0,105689588;;;;;19;;;;14,63;22573,78;12822,23;1215,5;8536,04;2536;6922939;;;227;522,11;2896;1764;1132;57,32;60,91;33
Óleo;2004;7560,85;-0,052649152;;;;;18;;;;14,48;21474,53;11728,83;1164,55;8581,15;2657;...;;;234;576,28;2867;1764;1103;61;61,53;34
Óleo;2005;8604;0,126060112;;;;;31;;;;14,33;24382,33;13236,77;1380,36;9765,2;2681;7690329;;;270;624,98;2837;1764;1073;64,74;62,18;41
Óleo;2006;9959,85;0,144934198;;;;;21;;;;14,17;27749,45;15475,15;1249,87;11024,43;2697;8976106;;;255;797,19;2806;1764;1042;68,62;62,87;
Óleo;2007;10752,02;0,068379316;;;;;8;;;87,02;14,03;29546,63;16076,8;1228,18;12241,65;2980;9132506;;;257;844,88;2777;1764;1013;72,13;63,52;27
Óleo;2008;10328,48;-0,049423344;;;;;12;;;92,61;13,88;27981,14;12828,06;1138,39;14014,69;2882;11308573;;;263;876,69;2748;1764;984;75,62;64,19;44
Óleo;2009;12359,61;0,18054157;;;;;18;;;99,23;13,69;33514,82;17305,01;1345,13;14864,68;2877;10964089;;;292;1003,59;2711;1764;947;79,46;65,07;37
Óleo;2010;11547,19;-0,077793804;;;;;14;0,73;10,17;98,95;13,51;31925,8;15604,22;1804,21;14517,37;2967;11743700;;;296;1091,41;2676;1765;911;83,98;65,96;22
Óleo;2011;13329,96;0,146193497;;2723000;;;13;;;101,91;13,41;36090,67;17962,09;1916,68;16211,9;2998;12256281;;;337;1215,86;2657;1769;888;88,73;66,58;24
Óleo;2012;14848,75;0,105972438;;;;;17;;;103,99;13,31;39223,56;18103,13;2208,21;18912,22;3188;;;;337;1293,99;2638;1773;865;93,97;67,21;24
Óleo;2013;23094,01;0,544670547;;;;;11;;;98,52;13,22;60428,1;34007,83;3661,71;22758,56;3214;;;;361;1418,37;2620;1777;843;98,64;67,82;28
Óleo;2014;29693,24;0,27643126;;;;;12;;;98,14;13,13;77082,88;46808,33;4795,79;25478,76;3335;;;;361;1476,39;2601;1780;821;104,21;68,44;
Óleo;2015;;;;;;;15;;;103,88;13,04;;;;;3153;;;;364;1562,79;2583;1784;799;110,12;69,07;
Óleo;2016;;;;;;;0;;;102,03;12,98;;;;;;;;;;;2572;1791;781;115,71;69,63;
Olímpia;2000;;;;;;;0;0,686;7,54;;57,23;;;;;;100160994;;;7565;584,36;45981;42613;3368;47,64;92,68;
Olímpia;2001;;;;;;;1241;;;;57,75;;;;;71613;93776404;;;7671;608,9;46401;43010;3391;49,85;92,69;571
Olímpia;2002;10153,54;;;;;;1086;;;;58,29;422289,02;88759,02;93900,19;239629,81;70352;91018702;;;8313;658,32;46834;43458;3376;52,17;92,79;628
Olímpia;2003;10845,93;0,078159365;;;14388308;;1357;;;;58,83;450495,13;78181,4;114793,93;257519,81;75379;...;;;9077;747,93;47271;43910;3361;54,58;92,89;799
Olímpia;2004;11707,28;0,088345392;;;23350104;2304559;1153;;;;59,32;500889,4;80710,52;144640,07;275538,81;81885;74725973;;;10250;780,95;47662;44367;3295;57,08;93,09;714
Olímpia;2005;13811,36;0,189475985;;;43734436;1354752;1097;;;;59,81;578481,04;78110,99;175884,56;324485,49;86898;82841226;;;10279;843,39;48056;44829;3227;59,77;93,28;635
Olímpia;2006;18140,47;0,324760601;;;70294572;337292;1114;;;;60,32;777972,07;142674,01;231817,51;403480,55;90258;98294585;;;10980;983,3;48470;45296;3174;62,56;93,45;
Olímpia;2007;18624,07;0,034749956;;;85357006;468853;1059;;;97,6;60,8;799831,71;104398,74;250848,15;444584,82;96258;112428438;;;11463;1043,82;48852;45767;3085;65,44;93,69;406
Olímpia;2008;18823,47;0,018506369;;;97227537;135993;1120;;;96,21;61,27;808885,09;66847,31;251338,51;490699,27;102081;117994315;92;1,87;11836;1135,12;49229;46243;2986;68,46;93,93;555
Olímpia;2009;20509,34;0,097928496;;;88816962;45808;1035;;;96,07;61,74;884972,24;60071,85;271801,83;553098,56;104287;120884220;94;1,89;12982;1249,21;49607;46724;2883;71,64;94,19;618
Olímpia;2010;23722,54;0,165576896;;16664832,99;120990321;877064;933;0,773;13,17;95,34;62,28;1025257,02;100370,73;322149;602737,29;110633;160433856;94;1,88;13023;1364,8;49989;47211;2778;74,98;94,44;654
Olímpia;2011;25567,38;0,083674753;;;105379238;44780571;892;;;96,33;62,62;1105715,35;94051,52;360712,75;650951,08;118005;176385437;94;1,87;13134;1527,84;50263;47536;2727;77,6;94,57;634
Olímpia;2012;27665,97;0,087979663;;88500;118239470;16121210;802;;;96,6;62,96;1220262,55;82363,25;398300,81;739598,5;126814;;94;1,86;14268;1687,81;50537;47858;2679;80,28;94,7;639
Olímpia;2013;29302,21;0,064926856;;;85382789;3276906;772;;;98,43;63,31;1353313,88;106790;387889,52;858634,37;134127;;98;1,93;14856;1858,28;50813;48179;2634;83,05;94,82;559
Olímpia;2014;31070,59;0,066171809;;;60980624;3449737;816;;;99,71;63,65;1445144,9;87439,69;382116,96;975588,24;146507;;99;1,94;15361;2050,16;51092;48501;2591;85,95;94,93;
Olímpia;2015;;;;;73946005;23451006;913;;;103,37;64;;;;;143818;;99;1,93;15395;2210,63;51371;48821;2550;88,93;95,04;
Olímpia;2016;;;;;;;0;;;104,79;64,28;;;;;;;99;1,92;;;51598;49089;2509;91,96;95,14;
Onda Verde;2000;;;;;;;0;0,615;2,69;;14;;;;;;11587143;;;914;518,22;3407;2315;1092;35,11;67,95;
Onda Verde;2001;;;;;;;45;;;;14,23;;;;;6467;12687808;;;1050;616,65;3463;2377;1086;36,45;68,64;47
Onda Verde;2002;21959,31;;;;;;58;;;;14,46;69701,92;26118;12081,24;31502,69;7847;12715120;;;1205;693,34;3520;2443;1077;38,28;69,4;55
Onda Verde;2003;21644,52;0,001065633;;;;;53;;;;14,69;68694,29;18626,27;13840,04;36227,98;7689;10135407;;;1206;919,78;3575;2511;1064;40,5;70,24;44
Onda Verde;2004;23992,55;0,122744434;;;;;50;;;;14,87;77284,28;18334,81;19405,49;39543,99;7685;10305312;;;1307;906,66;3621;2581;1040;42,23;71,28;51
Onda Verde;2005;31015,87;0,31057998;;;;;80;;;;15,08;102411,08;24154,1;28930,72;49326,27;8785;12698912;;;1479;862,77;3671;2653;1018;44,27;72,27;40
Onda Verde;2006;33472,16;0,093011399;;;;;66;;;;15,27;112626,89;32227;27302,73;53097,16;9251;13164202;;;1512;1102,53;3718;2727;991;46,13;73,35;
Onda Verde;2007;33765,8;0,017997825;;;266;;62;;;89,72;15,41;116303,99;33681,47;30852,92;51769,61;9439;16198283;;;1708;1246,5;3752;2803;949;48,21;74,71;55
Onda Verde;2008;39171,08;0,17152151;;;;;55;;;91,27;15,56;134902,56;36140,75;34347,97;64413,85;9644;19849259;;;1839;1375,5;3789;2881;908;49,94;76,04;40
Onda Verde;2009;37867,04;-0,021554685;;;;;113;;;95,65;15,75;132723,44;30452,27;35013,91;67257,25;9209;18168135;;;1770;1403,33;3835;2961;874;52,43;77,21;42
Onda Verde;2010;33251,32;-0,111589091;;;;;52;0,738;6,46;94,15;16,01;118441,87;32791,42;22645,67;63004,78;7310;18371914;;;1884;1498,35;3880;3040;840;55,8;78,35;42
Onda Verde;2011;32507,21;-0,013559805;;;;;51;;;96,01;16,16;115504,61;26647,71;23316,81;65540,09;6245;20459827;;;1894;1667,54;3915;3100;815;57,48;79,18;54
Onda Verde;2012;40625,55;0,261231639;;;;22830;71;;;94,06;16,31;146921,94;25827,43;34741,65;86352,86;7826;;;;2133;1838,45;3951;3160;791;59,31;79,98;42
Onda Verde;2013;47696,08;0,184738867;;156510;;8024;56;;;103,61;16,45;175278,48;40305,42;31921,84;103051,22;8454;;;;3366;2151,91;3987;3219;768;61,16;80,74;52
Onda Verde;2014;45037,26;-0,047219073;;;;23247;65;;;102,92;16,6;165643,98;22278,4;31856,44;111509,15;10089;;;;2290;2046,75;4023;3277;746;63,27;81,46;
Onda Verde;2015;;;;;;139224;65;;;104,37;16,76;;;;;9967;;;;2681;2101,39;4060;3335;725;65,34;82,14;
Onda Verde;2016;;;;;;;0;;;107,94;16,89;;;;;;;;;;;4093;3389;704;68,52;82,8;
Oriente;2000;;;;;;;0;0,667;6,43;;27,05;;;;;;10895043;;;1338;331,05;5892;5069;823;52,83;86,03;
Oriente;2001;;;;;;;27;;;;27,17;;;;;5314;10872269;;;1350;399,33;5919;5111;808;54,73;86,35;79
Oriente;2002;3590,5;;;;;;24;;;;27,34;19817,46;2751,49;3141,38;13924,58;5377;9845786;;;988;514,13;5956;5173;783;57,01;86,85;94
Oriente;2003;4611,68;0,289805139;;;;;35;;;;27,46;25312,71;5519,29;3413,35;16380,08;5728;8304084;;;1327;523,07;5981;5235;746;59,19;87,53;102
Oriente;2004;5059,28;0,09980832;;;;;41;;;;27,53;27425,57;3459,35;5770,43;18195,79;5923;9213480;;;1467;518,25;5996;5298;698;61,56;88,36;105
Oriente;2005;5258,72;0,042542334;;;;;47;;;;27,61;29545,68;3435,21;6276,93;19833,54;5988;9542104;;;1226;606,51;6014;5362;652;64,1;89,16;91
Oriente;2006;5269,98;0,00497218;;;;;36;;;;27,69;29295,79;3094,35;5225,01;20976,43;6201;11614127;;;725;763,75;6031;5427;604;66,39;89,99;
Oriente;2007;5870,85;0,116603982;;;;;42;;;86,47;27,75;32826,6;3242,19;5439,95;24144,46;6591;12472133;;;779;834,86;6045;5492;553;69,54;90,85;62
Oriente;2008;8263,63;0,410364598;;;;;38;;;88,29;27,81;46894,97;10211,06;8771,67;27912,24;6724;12989244;;;811;892,95;6057;5558;499;72,28;91,76;83
Oriente;2009;9422,07;0,141878947;;;;;46;;;94,04;27,85;54370,16;14298,16;8551,89;31520,12;6777;13349064;;;755;978,66;6066;5625;441;74,98;92,73;59
Oriente;2010;9450,1;0,007770026;;;;;20;0,77;9,38;89,2;27,88;53801,14;11384,2;12060,94;30356;7338;13771032;;;835;1112,29;6095;5693;402;78,82;93,4;67
Oriente;2011;10375,7;0,101009161;;;;;27;;;84,87;27,96;59020,47;9093,35;14279,93;35647,19;7726;15459180;;;910;1173,61;6112;5728;384;82,26;93,72;65
Oriente;2012;11635,65;0,12473465;;;;167657;22;;;81,72;28,04;66204,02;8422,35;14497,98;43283,69;8103;;;;1021;1303,78;6130;5760;370;85,64;93,96;66
Oriente;2013;13545,41;0,167168701;;408000;;31065;33;;;81,13;28,11;75630,28;11605,38;15298,43;48726,47;8729;;;;961;1362,57;6146;5789;357;89,53;94,19;71
Oriente;2014;14752,89;0,092333256;;;;2456;38;;;78,06;28,2;81889,04;11641,17;15481,85;54766,02;9344;;;;912;1480,74;6164;5818;346;93,53;94,39;
Oriente;2015;;;;;;7462;45;;;78,17;28,26;;;;;9172;;;;951;1841,97;6181;5844;337;97,31;94,55;
Oriente;2016;;;;;;;0;;;79,19;28,34;;;;;;;;;;;6198;5869;329;101,03;94,69;
Orindiúva;2000;;;;;;;0;0,669;3,59;;16,71;;;;;;16775845;;;459;934,53;4149;3672;477;27,22;88,5;
Orindiúva;2001;;;;;;;19;;;;17,29;;;;;5242;18574472;;;490;1154,61;4293;3796;497;27,71;88,42;54
Orindiúva;2002;18070,41;;;;;;30;;;;17,85;70703;26085,98;20761,07;23855,95;5810;18236184;;;536;1129,76;4432;3932;500;28,34;88,72;64
Orindiúva;2003;18831,18;0,075959263;;;23339481;;32;;;;18,43;75693,49;23144,69;26334,23;26214,58;7065;17226227;;;559;1181,44;4576;4073;503;29,36;89,01;51
Orindiúva;2004;20007,13;0,096576838;;;31257145;;28;;;;19,02;80604,95;16833,45;34449,47;29322,03;6736;20103836;;;436;1924,13;4723;4219;504;30,06;89,33;101
Orindiúva;2005;26686,07;0,378448988;;;25617199;;38;;;;19,66;108660,51;25471,06;45156,06;38033,39;7708;21945763;;;2223;1288,07;4881;4370;511;31,33;89,53;60
Orindiúva;2006;28215,53;0,091755314;;;53356641;;65;;;;20,3;120204,95;32230,81;44681,57;43292,57;7350;26084407;;;2868;1444,04;5040;4526;514;32,38;89,8;
Orindiúva;2007;21685,1;-0,207964348;;;59615418;675786;68;;;105,79;20,92;94916,64;31205,96;21434,82;42275,86;8427;28998220;;;3039;1485,16;5194;4688;506;33,46;90,26;72
Orindiúva;2008;27202,37;0,294759537;;;35079189;56714;53;;;105,62;21,59;123367,84;23996,18;44871,36;54500,3;7683;...;;;3462;1590,55;5361;4856;505;34,79;90,58;78
Orindiúva;2009;25242,64;-0,044693788;;;87370514;;73;;;96,83;22,23;129180,29;30621,84;43512,31;55046,14;7281;31912136;;;3864;1702,41;5519;5030;489;35,61;91,14;72
Orindiúva;2010;44033,33;0,788969201;;;98241984;;41;0,767;9,46;98,66;22,81;210075,56;38855,39;96278,62;74941,55;8279;26487071;;;3943;1795,63;5660;5209;451;37,05;92,03;65
Orindiúva;2011;48557,99;0,127109333;;;44347841;;61;;;98,04;23,32;237669,82;43147,2;110520,02;84002,59;8779;33700854;;;4137;2240,83;5785;5335;450;38,6;92,22;78
Orindiúva;2012;57348,92;0,207171808;;;74261811;95247;56;;;101,23;23,83;301096,6;48107,95;155142,56;97846,09;9495;;;;3706;2270,16;5913;5464;449;40,18;92,41;87
Orindiúva;2013;55960,85;-0,002585666;;;75661025;9693484;65;;;96,28;24,36;286663,75;30089,55;144116,27;112457,94;9800;;;;3135;2679,01;6044;5594;450;42,01;92,55;65
Orindiúva;2014;56252,06;0,027323751;;;422539732;13152093;63;;;92,4;24,9;304087,3;27046,15;151035,37;126005,78;10196;;;;2991;2896,25;6177;5726;451;43,6;92,7;
Orindiúva;2015;;;;;74625991;236188;57;;;86,61;25,45;;;;;11064;;;;2880;3026,77;6314;5861;453;45,69;92,83;
Orindiúva;2016;;;;;;;0;;;84,05;25,88;;;;;;;;;;;6421;5967;454;47,83;92,93;
Orlândia;2000;;;;;;;0;0,701;7,8;;121,3;;;;;;76352673;;;6940;677,23;35956;35161;795;34,4;97,79;
Orlândia;2001;;;;;;;267;;;;122,69;;;;;129685;82841246;;;7489;769,6;36370;35447;923;36,15;97,46;445
Orlândia;2002;15462,77;;;;;;444;;;;124,16;472898,83;35637,74;150829,3;286431,8;133173;102374258;;;7931;840,73;36804;35797;1007;37,97;97,26;443
Orlândia;2003;19571,96;0,280638625;;;55963041;;410;;;;125,62;611901,78;24858,21;193458,15;393585,43;141206;...;;;7926;926,48;37237;36150;1087;39,92;97,08;423
Orlândia;2004;22115,25;0,142265674;;;93031702;3331140;416;;;;126,99;706333,4;35942,85;201887,36;468503,19;144420;91826447;;;8025;1005,89;37643;36507;1136;41,94;96,98;490
Orlândia;2005;23622,68;0,078973768;;;123989082;1888430;589;;;;128,27;756395,57;35899,7;173133,34;547362,53;131138;...;;;8705;1073,87;38024;36867;1157;44,06;96,96;461
Orlândia;2006;28592,13;0,22195461;;;172739368;742357;652;;;;129,5;916945,21;43215,53;198090,52;675639,15;137898;...;;;8833;1169,42;38388;37231;1157;46,34;96,99;
Orlândia;2007;20917,16;-0,261340163;;;114617260;1018231;672;;;102,89;130,76;695080,18;47423,56;225641,83;422014,79;141581;123321359;;;10591;1264,74;38760;37599;1161;48,71;97;393
Orlândia;2008;21800,6;0,052506642;;;138749362;3153953;503;;;102,09;132,04;717334,5;32968,49;234557,76;449808,25;147134;126471049;118;3,01;10116;1365,04;39142;37970;1172;51,18;97,01;394
Orlândia;2009;23011,14;0,063725737;;;67361830;2100844;646;;;98,76;133,07;775735,06;46404,3;219656,1;509674,66;144382;126473306;118;2,99;10038;1420,3;39446;38345;1101;53,8;97,21;356
Orlândia;2010;26321,24;0,152605151;;;64562454;5077290;539;0,78;11,26;98;136,23;896135,7;39946,67;265456,48;590732,55;159950;141383155;118;2,97;11067;1601,38;39748;38724;1024;56,48;97,42;364
Orlândia;2011;28795,35;0,101400567;;;84245466;12140698;559;;;100,44;137,15;992867,66;43605,15;312125,35;637137,16;166828;139057322;118;2,95;11186;1709,2;40017;38986;1031;59,31;97,42;450
Orlândia;2012;32489,39;0,135954935;;;93241139;7793860;510;;;101,64;138,08;1126347,22;44717,48;371876,62;709753,12;167037;;118;2,93;10950;1871,9;40289;39251;1038;62,16;97,42;453
Orlândia;2013;36055,68;0,117260099;;1595135,44;71745583;14749427;424;;;101,12;139,02;1258149,13;47080,82;393320,6;817747,7;168407;;98;2,42;11917;1969,74;40561;39516;1045;65,18;97,42;486
Orlândia;2014;37619,01;0,050458383;;6434960,42;78237528;14971314;476;;;102,38;139,96;1330467,31;39763,94;421526,49;869176,87;180568;;98;2,4;11931;2156,14;40837;39785;1052;68,3;97,42;
Orlândia;2015;;;;;88035559;9052694;485;;;100,47;140,91;;;;;176414;;98;2,38;11493;2339,6;41113;40054;1059;71,55;97,42;
Orlândia;2016;;;;;;;0;;;100,19;141,69;;;;;;;98;2,37;;;41341;40276;1065;74,81;97,42;
Osasco;2000;;;;;;;0;0,706;6,91;;10036,74;;;;;;1108817997;;;98045;1063,88;651736;651736;;25,45;100;
Osasco;2001;;;;;;;15303;;;;10082,31;;;;;1160454;1030732709;;;101931;1109,32;654745;654745;;26,88;100;9760
Osasco;2002;18911,9;;;;;;13695;;;;10111,96;9954449,15;142,95;1191515,95;8762790,25;1201860;893996373;;;100235;1190;656671;656671;;28,4;100;9508
Osasco;2003;21485,18;0,138922647;;;85525372;;14121;;;;10137,39;11229617,24;164,32;1391934,07;9837518,85;1228820;1019095725;;;101698;1306,16;658322;658322;;29,99;100;9303
Osasco;2004;24595,36;0,147656506;;;134107519;242561554;7217;;;;10163,04;12978011,52;158,08;1710384,13;11267469,31;1331353;1051766055;;;108289;1375,93;659988;659988;;31,68;100;9533
Osasco;2005;29483,79;0,201822051;;;162173230;294586790;7794;;;;10189,05;16044196,71;165,07;2002768,81;14041262,84;1370042;1108561022;;;118645;1448,57;661677;661677;;33,46;100;9372
Osasco;2006;31618,93;0,074769084;;;261127860;293871204;10226;;;;10211,4;17475237,89;226,34;1900290,6;15574720,95;1405590;1313124252;;;121260;1536,25;663128;663128;;35,34;100;
Osasco;2007;36775,84;0,165025087;;31550377,62;285795676;476197060;13005;;;105,07;10228,33;20164924,26;226,04;2041201,42;18123496,8;1430397;1463991578;;;133781;1608,59;664228;664228;;37,33;100;7350
Osasco;2008;48749,19;0,327436472;;;219710690;733171912;14046;;;106,03;10242,69;25506341,98;226,31;2281214,49;23224901,18;1499548;1653718622;972;1,46;144723;1696,25;665160;665160;;39,43;100;7629
Osasco;2009;55554,69;0,140775728;;23701072,5;161894151;599903149;14180;;;107,18;10253,23;29872092,51;304,8;2271513,23;27600274,47;1418392;1798569423;918;1,38;149437;1776,67;665845;665845;;41,64;100;8147
Osasco;2010;65254,15;0,17596195;;204887125,5;204445417;924427306;13040;0,776;14,19;107,43;10263,6;34922649,07;406,51;2955427,95;31966814,61;1519335;1868076668;910;1,37;164973;1900,21;666621;666621;;43,99;100;8905
Osasco;2011;71291,65;0,094592863;0,03;9285351,08;212461370;1094155377;13432;;;110,18;10283,05;37639971,72;403,8;3077381,18;34562186,74;1566638;2106761606;950;1,42;172436;2062,44;667884;667884;;46,16;100;8361
Osasco;2012;74810,76;0,051348026;191,87;;193910329;910121042;15408;;;111,32;10302,51;39527203,82;472,03;2957273,8;36569457,99;1560832;;909;1,36;173848;2212,73;669148;669148;;48,43;100;9056
Osasco;2013;81047,95;0,085425935;5,75;;187402220;1176391867;16804;;;111,81;10322,03;42301293,89;583,86;3218079,25;39082630,79;1565249;;1009;1,51;175612;2418,52;670416;670416;;50,79;100;9066
Osasco;2014;87192,82;0,077855691;25,91;205255163,3;178500895;1061715462;21723;;;112,61;10341,59;46628435,14;626,81;3249440,13;43378368,19;1597323;;992;1,48;177201;2564,5;671686;671686;;53,24;100;
Osasco;2015;;;5825;;138093506;820781369;20008;;;111,76;10361,17;;;;;1493998;;1008;1,5;169369;2765,57;672958;672958;;55,79;100;
Osasco;2016;;;2993;;;;0;;;110,3;10385,71;;;;;;;1006;1,49;;;674552;674552;;58,19;100;
Oscar Bressane;2000;;;;;;;0;0,684;4,79;;11,53;;;;;;11003149;;;630;531,65;2552;1927;625;60,37;75,51;
Oscar Bressane;2001;;;;;;;23;;;;11,51;;;;;2338;10986918;;;325;554,88;2549;1941;608;63,84;76,15;40
Oscar Bressane;2002;6699,4;;;;;;19;;;;11,48;16084,79;5317,65;2174,08;8593,06;2524;10260574;;;467;448,61;2541;1958;583;68,03;77,06;28
Oscar Bressane;2003;8155,95;0,216458049;;;;;15;;;;11,47;19712,76;7290,62;2548,17;9873,98;2716;8506993;;;460;547,9;2539;1975;564;73,65;77,79;42
Oscar Bressane;2004;8462,18;0,036729354;;;;;17;;;;11,46;20471,46;7427,67;2530,11;10513,68;2824;8894250;;;407;597,9;2537;1992;545;78,93;78,52;42
Oscar Bressane;2005;11129,28;0,311031253;;;;;23;;;;11,42;27383,29;7679,48;2854,16;16849,65;2797;9687142;;;423;641,74;2529;2009;520;82,79;79,44;41
Oscar Bressane;2006;9323,59;-0,164234344;;;;;20;;;;11,39;22751,92;5562,05;1619,68;15570,18;2881;...;;;410;794,36;2523;2027;496;89,72;80,34;
Oscar Bressane;2007;10804,11;0,159252421;;;;;19;;;87,42;11,4;26230,05;6083,29;2138,61;18008,16;3085;11441541;;;384;849,99;2524;2045;479;96,26;81,02;28
Oscar Bressane;2008;12317,6;0,140987922;;;;;14;;;102,07;11,41;29956,39;7561,32;2593,79;19801,27;3175;11055061;;;395;904,38;2526;2063;463;103;81,67;27
Oscar Bressane;2009;12922,45;0,051181693;;;;;12;;;107,86;11,43;31585,7;9571,65;2993,9;19020,15;3284;13664207;;;409;1001,79;2531;2081;450;109,89;82,22;37
Oscar Bressane;2010;12896,09;0,000325927;;;;;15;0,749;7,23;104,44;11,46;31105,93;7679,74;4471,79;18954,41;3399;14199291;;;357;1157,46;2537;2099;438;116,7;82,74;17
Oscar Bressane;2011;16115,89;0,248194309;;;;;15;;;104,17;11,45;39126,09;12281,09;5319,83;21525,17;3661;13958438;;;400;1159,66;2534;2111;423;120,69;83,31;30
